Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-09-22 00:00:00,65.026232,337.73417,13.098338,89.281347,4.9005318,9.1593998e-06,0
1979-09-23 00:00:00,206.71351,243.585,7.5845823,67.055162,4.6389417,0,0
1979-09-24 00:00:00,204.56419,248.03375,7.9254229,68.379546,4.0566422,0,0
1979-09-25 00:00:00,199.78946,262.54418,9.4258464,78.417988,5.4756733,0,0
1979-09-26 00:00:00,190.87534,285.73958,12.45709,71.297672,6.8863896,0,0
1979-09-27 00:00:00,194.80317,276.80667,12.371671,68.306783,3.819914,1.4968e-06,0
1979-09-28 00:00:00,114.55078,326.09792,12.542926,76.514452,4.9855371,4.0828001e-06,0
1979-09-29 00:00:00,167.76409,342.32125,16.23959,84.154773,2.8317848,1.03568e-05,0
1979-09-30 00:00:00,138.04518,329.38333,13.478754,90.811297,5.8788171,1.18096e-05,0
1979-10-01 00:00:00,94.735967,368.31125,14.213758,92.358516,2.5687328,2.03945e-05,0
1979-10-02 00:00:00,133.11296,347.26792,15.273337,89.431743,2.7053435,1.60231e-05,0
1979-10-03 00:00:00,110.75109,351.16042,13.777924,92.570408,5.9080461,2.51875e-05,0
1979-10-04 00:00:00,133.38955,346.615,15.218337,86.274179,4.4168406,3.2099999e-06,0
1979-10-05 00:00:00,170.72193,333.25125,15.882097,85.588219,8.9090312,2.6568999e-06,0
1979-10-06 00:00:00,166.98067,299.32542,11.29459,78.643805,9.9547998,4.7273e-06,0
1979-10-07 00:00:00,126.67668,314.5825,10.481672,72.706513,6.1137579,0,0
1979-10-08 00:00:00,97.995589,276.30792,4.242512,77.815713,10.537893,2.3862e-06,0
1979-10-09 00:00:00,49.303989,290.45667,2.0629224,87.745554,4.1368951,7.0703001e-06,0
1979-10-10 00:00:00,131.42805,280.91792,1.5804217,81.507888,2.4970228,1.7491e-06,0
1979-10-11 00:00:00,87.035102,294.57709,2.6295906,84.847654,4.2977973,5.8057e-06,0
1979-10-12 00:00:00,58.176532,310.5525,4.2858393,90.146469,7.104056,6.3453e-06,0
1979-10-13 00:00:00,80.863966,300.63126,6.5354248,79.519023,6.5860111,7.972e-07,0
1979-10-14 00:00:00,92.297955,291.92792,3.3970874,75.334901,7.1654736,3.372e-07,0
